#{"t_start": 1734962106.815943, "env_id": "Walker2d-v4"}
r,l,t
-24.296004,14,0.684076
-64.835047,34,0.708753
-36.032311,14,0.721098
-88.518355,41,0.749564
-28.000712,16,0.761177
-46.368119,25,0.778797
-23.986633,12,0.786901
-21.606603,13,0.795516
-73.054118,34,0.81864
-81.824525,39,0.844443
-29.668125,16,0.854865
-25.157276,14,0.864158
-70.111717,31,0.887131
-34.011327,16,0.898261
-31.007951,12,0.906267
-32.318896,18,0.918036
-54.438169,22,0.932695
-88.346355,39,0.958238
-17.838155,11,0.965273
-31.934567,14,0.975312
-81.123967,29,0.995901
-22.67789,14,1.005256
-21.077631,11,1.012685
-49.030662,26,1.029734
-25.505962,12,1.037597
-28.661642,16,1.048046
-35.116018,18,1.060003
-19.791433,11,1.067354
-51.128598,21,1.082537
-29.569226,17,1.094278
-17.398437,11,1.101606
-21.142847,12,1.108971
-40.246594,19,1.122046
-53.858818,25,1.139103
-22.435398,12,1.146575
-53.294433,27,1.163891
-33.31605,19,1.17665
-49.552822,24,1.193914
-31.525834,15,1.203939
-19.544388,12,1.211903
-16.267073,12,1.219865
-41.906431,20,1.244503
-27.27832,15,1.256147
-76.847913,37,1.283919
-72.363859,52,1.322224
-23.30231,14,1.33159
-13.985525,10,1.338594
-28.454021,22,1.353618
-40.027197,19,1.366563
-19.232344,13,1.375842
-34.548127,21,1.389531
-42.609007,20,1.404507
-29.163729,15,1.414535
-25.146655,19,1.428138
-33.017464,16,1.439308
-71.515642,44,1.468128
-28.812284,14,1.477246
-64.296663,29,1.496004
-25.66394,14,1.50692
-28.112871,14,1.516402
-46.608331,21,1.530833
-43.699612,24,1.546444
-40.3997,15,1.556318
-17.531633,10,1.563168
-23.684213,11,1.571234
-50.91241,22,1.586855
-24.757207,14,1.598561
-48.800931,26,1.618374
-37.681394,18,1.630687
-17.419707,10,1.637656
-42.166058,18,1.649484
-17.75788,13,1.657906
-17.603763,8,1.663284
-36.580304,21,1.677256
-41.946608,21,1.691584
-26.341229,16,1.702186
-25.616877,16,1.713638
-69.378621,31,1.735284
-38.890673,20,1.748616
-20.847518,11,1.757991
-21.654591,16,1.7734
-52.808012,19,1.790896
-27.736186,14,1.802954
-36.499747,24,1.824497
-32.910948,21,1.838884
-32.424792,20,1.852671
-44.040889,20,1.866039
-32.667697,18,1.878021
-20.758669,10,1.884353
-24.271095,15,1.894625
-83.47385,34,1.918232
-52.710808,27,1.938617
-50.254469,21,1.952717
-39.814237,20,1.965752
-37.555919,19,1.978087
-27.333429,12,1.986166
-24.504652,15,1.996142
-59.074518,28,2.014118
-36.411833,26,2.031215
-25.079644,14,2.042402
-20.058256,12,2.050719
-24.209368,12,2.059405
-70.965215,30,2.083223
-43.400364,19,2.099184
-33.675307,19,2.112044
-34.507923,19,3.965289
-27.369577,26,3.983665
-37.279814,17,3.995097
-15.822408,9,4.001251
-23.594959,12,4.009403
-40.103888,20,4.024642
-21.473498,11,4.032459
-25.782997,15,4.042977
-55.949762,26,4.060597
-95.023601,38,4.08651
-21.268495,16,4.097087
-23.608194,13,4.105847
-22.436154,13,4.11475
-15.813111,11,4.123186
-14.691731,9,4.131351
-22.055414,13,4.140878
-24.427371,12,4.148977
-19.918003,12,4.157329
-38.515966,19,4.170525
-15.149797,9,4.176532
-23.168904,13,4.185288
-33.980647,17,4.196492
-26.510616,17,4.208051
-22.537934,16,4.218796
-27.058613,13,4.229852
-81.147276,39,4.256792
-39.402665,22,4.271825
-47.780384,20,4.285478
-29.661503,17,4.296968
-22.637496,15,4.306994
-16.919822,9,4.313158
-35.204943,21,4.328303
-14.180984,10,4.335424
-34.326039,21,4.350166
-21.119378,9,4.356784
-36.697994,18,4.36941
-16.578265,9,4.375481
-50.733663,25,4.392182
-28.091975,17,4.403773
-34.873144,19,4.416493
-34.200783,20,4.429968
-15.507132,10,4.437299
-37.98105,22,4.453029
-24.161272,13,4.462107
-16.186627,9,4.468163
-24.171671,13,4.477008
-29.088923,15,4.48773
-23.213689,12,4.495781
-25.825365,14,4.505195
-23.664039,13,4.513977
-20.775639,10,4.520616
-29.840502,18,4.532779
-35.560783,21,4.548674
-24.267734,14,4.558807
-44.681255,20,4.572317
-23.102028,11,4.579749
-21.707185,13,4.588583
-15.474817,8,4.593943
-27.427091,18,4.606085
-21.677582,11,4.613416
-43.64395,22,4.62831
-28.064713,15,4.638228
-34.516903,18,4.651973
-20.119895,11,4.659858
-32.263816,18,4.672173
-24.497255,12,4.680199
-14.151093,7,4.685015
-36.734137,18,4.696976
-34.896048,15,4.706971
-25.186372,15,4.716704
-20.519123,14,4.72597
-50.252584,23,4.741855
-22.05082,16,4.753669
-29.420462,21,4.773073
-16.645513,8,4.778661
-27.125584,15,4.789115
-14.65235,7,4.793848
-37.039864,22,4.809033
-46.485405,23,4.824524
-23.066679,10,4.83129
-31.29545,13,4.83993
-21.635645,16,4.850758
-18.294239,10,4.858312
-14.967746,9,4.865169
-28.702402,16,4.876799
-20.601783,14,4.886312
-21.546799,11,4.893718
-56.341228,28,4.912915
-35.14134,16,4.92387
-17.597535,10,4.930758
-29.519718,16,4.941488
-41.550617,20,4.954824
-18.312934,10,4.96259
-30.078716,19,4.976431
-41.341679,19,4.990368
-36.083456,15,5.00051
-43.480364,22,5.015243
-24.658188,12,5.023528
-60.289445,32,5.044863
-68.78249,35,5.068994
-33.218873,16,5.080745
-26.62082,15,5.091187
-21.284055,12,5.099177
-33.598953,21,5.113471
-22.262886,11,5.121091
-17.207916,11,5.128662
-16.609364,11,5.137324
-44.928993,17,5.148882
-16.013039,14,5.158136
-51.142116,25,5.175798
-55.559874,23,5.192321
-22.945284,10,5.199185
-15.66768,12,5.207769
-24.695951,13,5.216536
-21.851414,13,5.225509
-22.396102,9,5.232042
-62.450614,28,5.251589
-19.055536,8,5.25698
-25.080392,14,5.266478
-14.235522,9,5.272548
-24.840695,16,5.284189
-17.208086,8,5.290169
-36.3184,18,5.302993
-24.45807,14,5.312638
-17.500987,11,5.320094
-21.811433,14,5.32961
-27.383971,15,5.339978
-19.68053,9,5.345902
-29.807443,16,5.356782
-18.079834,9,5.362848
-20.681825,12,5.370636
-22.363271,14,5.380035
-27.929356,19,7.119577
-27.273111,17,7.131569
-23.837114,13,7.141468
-24.242834,13,7.152065
-12.636572,7,7.15755
-21.84038,12,7.165891
-29.446525,16,7.177446
-15.79763,10,7.185446
-18.297293,11,7.193144
-27.6214,13,7.201849
-28.769194,21,7.215711
-26.48797,16,7.226255
-30.818363,15,7.236445
-19.027321,11,7.244035
-21.235263,13,7.25275
-19.9082,14,7.262024
-15.199583,8,7.267416
-12.331191,10,7.274379
-17.54303,11,7.282353
-31.016446,17,7.294585
-20.009653,10,7.301624
-19.312154,12,7.310149
-34.038122,17,7.321602
-16.174074,8,7.32684
-18.18311,12,7.334971
-18.959514,10,7.341943
-29.247939,16,7.3526
-14.898086,8,7.357872
-15.736722,8,7.363324
-17.592093,10,7.369857
-16.29224,8,7.375218
-30.629958,13,7.38509
-13.825656,9,7.391849
-19.551386,12,7.400208
-22.630111,11,7.408026
-13.845173,9,7.414023
-19.321093,9,7.420173
-44.034529,17,7.431758
-40.398656,19,7.444547
-18.401806,11,7.451661
-24.615711,12,7.459588
-17.478839,10,7.466141
-27.549782,15,7.476242
-21.853856,12,7.484277
-16.993,10,7.49168
-28.10437,15,7.50262
-13.628524,11,7.510215
-21.778798,8,7.515596
-33.192141,15,7.526299
-16.733745,13,7.535124
-27.991975,16,7.545555
-17.541692,8,7.55073
-70.675969,33,7.572685
-21.453228,13,7.581249
-15.854173,8,7.586502
-26.679681,11,7.594647
-17.16941,10,7.602969
-61.096382,27,7.621586
-21.693158,10,7.628338
-29.517116,16,7.639093
-20.680219,9,7.645074
-24.80867,14,7.654716
-30.979948,18,7.666703
-22.982924,10,7.673311
-24.241592,13,7.682322
-17.473473,13,7.690905
-14.053959,10,7.698497
-27.63036,13,7.70798
-21.396245,9,7.714133
-15.112692,10,7.721911
-18.756711,9,7.727731
-25.652373,13,7.736538
-16.351385,8,7.778091
-28.581395,18,7.790737
-35.034996,14,7.800258
-38.640961,14,7.810942
-21.944261,14,7.821139
-18.793034,9,7.827431
-42.361798,20,7.841783
-27.51047,11,7.849277
-17.175714,9,7.855443
-18.368271,10,7.861879
-13.604337,8,7.867362
-16.879612,11,7.874746
-28.413679,15,7.884634
-20.812431,12,7.892578
-69.400173,31,7.914434
-21.577969,15,7.925725
-11.161901,10,7.93253
-20.245488,9,7.938716
-18.779747,15,7.948722
-14.896447,9,7.954693
-19.319326,10,7.961314
-30.901914,12,7.969362
-30.16864,19,7.982073
-37.030616,19,7.994751
-15.985496,9,8.000828
-13.187671,7,8.005383
-32.024516,18,8.018157
-20.843252,10,8.025577
-21.174526,13,8.034564
-13.537262,7,8.039583
-20.337863,11,8.047005
-14.500394,9,8.053071
-34.530395,16,8.063639
-19.901852,11,8.07122
-22.983741,14,8.080707
-19.239155,9,8.086914
-43.985129,21,8.101619
-24.785085,15,8.111469
-33.345371,28,8.132126
-26.824601,11,8.140254
-14.307886,10,8.147036
-49.584193,30,8.167042
-23.078539,14,8.176173
-21.408811,12,8.184103
-23.224059,12,8.192149
-24.931278,14,8.201486
-15.462229,9,8.207327
-17.523614,9,8.213333
-13.6047,9,8.219565
-12.511265,8,8.224886
-21.930855,17,8.238289
-27.888328,13,8.247434
-15.204541,9,8.253633
-23.94656,13,8.262385
-16.596211,9,8.268432
-13.556561,10,8.275016
-30.374479,17,8.286496
-20.002171,12,8.294556
-18.212038,10,8.300973
-29.904831,13,8.309576
-36.02406,18,8.321789
-29.731503,12,8.329805
-19.054975,12,8.33878
-29.365199,18,8.350929
-20.39348,9,8.357572
-29.958562,16,8.368138
-16.532876,9,8.374398
-21.46504,15,8.384229
-14.509758,11,8.391805
-14.2004,8,8.397079
-25.508525,18,8.409029
-14.706797,9,8.414866
-45.919579,22,8.429863
-40.628791,20,8.443816
-19.536586,9,8.450522
-17.981073,12,8.459207
-17.926764,8,8.464839
-24.822604,17,8.476058
-24.143857,15,8.486373
-18.555252,13,8.494874
-25.230441,13,8.503731
-34.565758,17,8.515255
-21.384636,13,8.523734
-40.308639,25,8.541012
-13.178835,7,8.546646
-34.38309,24,10.177463
-13.729966,10,10.184517
-20.620433,14,10.193765
-20.385638,11,10.201357
-21.394081,12,10.209346
-19.705756,11,10.216609
-27.884749,12,10.225549
-17.523539,10,10.23388
-17.163381,10,10.241672
-16.892619,12,10.250582
-48.799038,19,10.265012
-28.746134,17,10.276573
-13.62777,6,10.280704
-20.858676,12,10.288689
-12.781044,8,10.294147
-13.953557,8,10.299375
-16.24988,13,10.308079
-14.135827,11,10.316932
-16.889221,9,10.322989
-16.150432,11,10.330594
-16.495546,11,10.338514
-29.646232,15,10.349108
-13.274166,7,10.354215
-12.569035,8,10.359748
-29.206726,14,10.369292
-15.623728,8,10.374564
-27.768475,14,10.384165
-17.49921,9,10.389882
-27.193772,16,10.400289
-28.247827,17,10.411518
-21.666888,11,10.418767
-19.049399,11,10.42599
-17.575536,9,10.432806
-13.071892,9,10.439094
-13.947581,11,10.447359
-19.144648,13,10.456773
-23.81732,11,10.464332
-22.99217,13,10.472945
-14.350598,9,10.478802
-18.524116,9,10.484528
-15.324574,8,10.490247
-15.175303,9,10.496075
-12.99902,9,10.501981
-23.170079,12,10.509729
-23.757248,14,10.519056
-35.110941,20,10.532021
-29.539613,16,10.544551
-24.253829,15,10.555059
-34.49307,19,10.568706
-18.341995,11,10.575563
-23.009573,12,10.583545
-25.57094,15,10.593271
-19.544153,12,10.601407
-17.944271,9,10.607366
-16.3228,12,10.615969
-32.569802,15,10.625702
-45.557249,20,10.639175
-27.282544,17,10.652657
-15.468052,7,10.657499
-18.413477,13,10.666251
-22.492336,10,10.673071
-22.016602,13,10.681799
-15.425309,7,10.686605
-15.998328,9,10.692527
-24.099434,14,10.70185
-20.567388,13,10.710474
-15.858568,8,10.715721
-24.502208,12,10.723618
-15.988187,10,10.730289
-30.894889,18,10.74206
-21.262617,11,10.750261
-36.469633,15,10.760876
-13.021854,9,10.766811
-15.21324,10,10.773868
-15.472842,7,10.778671
-14.828407,8,10.783895
-22.887788,11,10.791072
-15.411509,8,10.79641
-18.926872,11,10.80381
-20.060503,9,10.809763
-14.52596,12,10.818971
-16.823405,10,10.826568
-42.852548,18,10.840114
-15.417952,9,10.84601
-19.309716,14,10.856545
-14.891884,8,10.862553
-14.737292,8,10.867897
-14.56009,10,10.874974
-27.821669,13,10.883677
-16.658434,9,10.889827
-24.01432,14,10.898788
-16.743088,9,10.905011
-23.180584,10,10.911911
-21.218158,13,10.920747
-21.600796,14,10.929687
-17.888256,10,10.936415
-13.429002,7,10.940891
-23.80862,12,10.948975
-16.332698,10,10.955893
-24.931604,12,10.964666
-17.956309,9,10.971825
-17.857867,10,10.978669
-13.13652,9,10.98483
-16.365973,10,10.991471
-12.321535,7,10.995964
-17.785438,11,11.003305
-16.843403,8,11.008545
-15.320874,7,11.013226
-18.548818,9,11.019423
-23.619676,11,11.026425
-13.319025,9,11.032579
-15.149746,9,11.038585
-19.011085,11,11.045823
-24.301143,13,11.053996
-17.554899,11,11.061392
-32.173888,18,11.07562
-12.3322,7,11.080546
-14.429787,10,11.087664
-18.062684,10,11.094141
-19.181567,9,11.100249
-18.198049,11,11.107537
-38.948891,19,11.120464
-16.459496,10,11.127383
-20.490866,13,11.135939
-15.125418,7,11.140618
-21.6055,12,11.148233
-16.605755,12,11.156219
-22.344066,10,11.162925
-16.620622,10,11.170396
-14.919014,9,11.176363
-23.669442,15,11.187565
-21.107474,10,11.194217
-17.711556,10,11.201246
-11.845546,9,11.207378
-13.160954,8,11.212722
-15.157399,8,11.217953
-20.479881,14,11.227236
-15.788458,8,11.232596
-14.741337,10,11.24119
-16.918403,9,11.249116
-14.453965,11,11.258272
-20.647348,11,11.270951
-17.56548,9,11.285918
-18.524774,10,11.296734
-13.587148,9,11.304086
-23.222942,16,11.31712
-19.528965,12,11.327289
-22.057422,11,11.389775
-35.198478,21,11.417848
-14.375843,8,11.423355
-16.736362,13,11.431861
-17.637862,11,11.439114
-18.748624,12,11.447197
-22.417219,13,11.455986
-36.442053,21,11.469831
-26.310566,15,11.479715
-19.371955,7,11.484392
-20.088946,10,11.490687
-12.099181,7,11.496288
-17.216207,10,11.504133
-19.288127,11,11.511496
-19.204785,10,11.518143
-18.731129,9,11.52428
-11.762966,9,11.530132
-17.448054,11,11.537553
-14.326212,9,11.54333
-49.653184,23,11.558642
-23.712656,10,11.565478
-15.096122,8,11.5711
-16.016759,11,11.579975
-19.054803,17,11.593073
-16.580831,8,11.59954
-13.892339,10,11.606856
-21.296211,12,11.615823
-17.569313,10,11.623218
-28.218772,16,11.634632
-20.937365,12,11.642455
-42.473687,23,11.657948
-19.60474,10,11.664643
-32.180407,17,11.675955
-17.075844,9,13.350719
-13.075959,8,13.356713
-15.287084,13,13.366353
-14.745139,11,13.373699
-12.943517,8,13.379138
-12.377326,9,13.38604
-14.530571,8,13.39241
-13.753601,7,13.397339
-15.178543,10,13.404545
-17.68239,11,13.41216
-14.200633,7,13.416767
-33.642423,15,13.426687
-17.109283,9,13.432948
-18.471429,12,13.441023
-13.785136,10,13.447685
-14.999597,8,13.452983
-35.646726,18,13.464818
-14.513786,9,13.47087
-16.583264,12,13.478941
-15.792497,8,13.484229
-13.220907,7,13.48976
-15.651983,9,13.496267
-12.955849,7,13.501095
-18.290494,9,13.507547
-14.726097,11,13.514761
-18.532356,10,13.521515
-13.952402,9,13.527511
-12.355669,8,13.532803
-16.174692,10,13.539444
-19.266539,12,13.54758
-17.758123,9,13.553582
-14.366168,8,13.558932
-18.327901,9,13.565015
-14.323155,8,13.570387
-15.21498,10,13.57714
-21.926459,11,13.584556
-12.346995,7,13.5893
-14.683582,7,13.596146
-15.144998,9,13.603795
-10.930649,6,13.608155
-12.843289,8,13.613598
-13.191672,7,13.618478
-14.817145,8,13.623961
-14.644614,8,13.629156
-13.029172,8,13.634648
-19.627359,9,13.640726
-19.72834,12,13.648904
-16.860142,9,13.655045
-12.394667,7,13.659835
-12.488857,8,13.665135
-15.395094,12,13.673167
-17.535693,10,13.680065
-13.150595,8,13.68545
-27.952942,12,13.69328
-20.916957,10,13.700921
-13.660956,11,13.709414
-15.536738,8,13.715073
-17.069176,11,13.722701
-18.309416,10,13.729443
-17.564892,9,13.735525
-11.74658,9,13.741684
-17.368116,9,13.747798
-15.324751,8,13.753171
-17.650545,11,13.760527
-14.826971,8,13.765909
-17.905934,9,13.771867
-15.003224,9,13.777719
-12.781974,10,13.784463
-15.552987,9,13.79061
-14.296243,7,13.795333
-14.552279,8,13.800538
-16.061573,8,13.806582
-20.481843,11,13.814399
-13.568405,9,13.821048
-12.911808,7,13.825615
-16.609973,10,13.832575
-18.50133,8,13.837783
-15.558012,8,13.855873
-19.220666,10,13.865993
-15.814136,7,13.870867
-25.022,18,13.882962
-12.034214,9,13.889159
-12.169829,8,13.894309
-16.449954,12,13.902435
-12.133597,7,13.907335
-15.767739,10,13.915007
-15.177055,9,13.922187
-16.115903,8,13.927616
-15.542189,11,13.935287
-17.752894,11,13.942535
-12.151123,8,13.947673
-11.113424,6,13.951765
-15.26306,7,13.956364
-18.171831,9,13.962482
-12.992153,8,13.967975
-15.123165,9,13.974061
-15.04224,9,13.979981
-13.308812,10,13.986696
-20.214864,12,13.994589
-13.732831,7,13.999192
-15.2725,10,14.005877
-19.819262,11,14.013307
-15.731453,8,14.019648
-12.577677,7,14.02497
-20.073492,10,14.033051
-15.737257,8,14.039747
-12.749841,7,14.044984
-15.464565,10,14.051876
-22.121887,11,14.059388
-13.171026,8,14.064924
-14.636768,14,14.074317
-15.885737,8,14.079662
-16.669471,15,14.089926
-16.418662,8,14.097075
-14.039409,7,14.102107
-14.502441,7,14.107066
-13.019905,8,14.112305
-13.008922,9,14.118359
-13.296782,6,14.123271
-13.106599,8,14.12885
-13.421626,10,14.13653
-13.155446,7,14.141105
-16.544822,8,14.146478
-17.313204,9,14.152536
-16.268273,8,14.157992
-13.999052,9,14.163907
-14.00745,7,14.168566
-16.740862,10,14.175332
-18.202335,11,14.182579
-13.431556,12,14.19054
-20.298003,11,14.197819
-13.969466,8,14.203312
-17.045944,11,14.21054
-20.273063,12,14.218503
-19.671792,10,14.225142
-16.219665,9,14.232048
-13.109947,8,14.238388
-14.466597,7,14.243105
-16.053467,11,14.250416
-13.46312,8,14.255879
-23.692545,15,14.266112
-16.968264,9,14.272378
-21.674822,10,14.279036
-12.127918,8,14.284267
-13.322679,7,14.289175
-24.631531,15,14.299023
-14.597026,6,14.303095
-16.704976,9,14.309028
-21.345953,11,14.316187
-15.319019,10,14.322817
-15.497837,7,14.327331
-13.987786,8,14.333543
-13.989307,10,14.340333
-15.810813,8,14.346256
-15.788479,13,14.355308
-15.658935,10,14.365114
-15.356862,10,14.37182
-25.151188,10,14.378473
-16.291194,9,14.384616
-19.21201,9,14.39055
-16.778292,9,14.396765
-23.799499,15,14.406505
-31.86001,15,14.416206
-15.015821,11,14.423375
-15.387393,11,14.430586
-18.977031,11,14.437841
-21.836529,13,14.447873
-15.922542,11,14.455804
-13.97828,8,14.476822
-20.740867,10,14.486099
-15.655285,11,14.493281
-14.831918,8,14.498817
-20.941356,12,14.506758
-21.325458,13,14.515305
-14.357609,9,14.521371
-15.926838,10,14.527838
-21.690267,14,14.537263
-13.669317,8,14.54258
-12.881213,8,14.548688
-16.64594,9,14.555343
-20.674438,11,14.56293
-17.725939,9,14.569524
-14.748461,8,14.575028
-13.948638,10,14.581576
-18.770915,14,14.590975
-11.346024,10,14.597961
-12.480758,8,14.603469
-18.095923,11,14.610623
-15.477103,13,14.619906
-12.791633,7,14.624408
-10.910419,6,14.628498
-16.233905,9,14.651479
-16.27999,9,14.658402
-15.766741,8,14.663847
-15.953679,10,14.67087
